	Unnamed: 0	date	time	tweet	label
6317	6317	 10/15/2012	 8:33:48 AM	b'Romneys celebrity endorsements include the black chick from Clueless'	0
6318	6318	 10/15/2012	 8:33:57 AM	b'Mitt Romneys foreign policy: Wishful thinking | The Economist'	1
6319	6319	 10/15/2012	 8:35:35 AM	b'Even Fox Is Calling Out #Romney for #Dishonesty'	-1
6320	6320	 10/15/2012	 8:35:46 AM	b'Mitt Romney lied about father walking out of 1964 GOP convention via @zite'	-1
6321	6321	 10/15/2012	 8:35:48 AM	b'The price of gas alone should make you vote for Romney. Obama is the one who said it was awful how high has prices were in 2008.'	-1
6322	6322	 10/15/2012	 8:37:23 AM	b'Mitt Romney sucks pass it on - but-kismesis-tho: ikayyy-everything: rawrboots: Oh my god the NOTES HAD TO...'	-1
6323	6323	 10/15/2012	 8:40:50 AM	b'Obama & Romney are NOW only 10 votes apart in the ELECTORAL COLLEGE.   #tcot #ccot #ocra #GOP #mitt2012 #p2 #ucot'	-1
6324	6324	 10/15/2012	 8:42:44 AM	b'Daily Beast columnist warns MSNBCs Matthews that Romney will launch new global war | Fox News via @foxnewspolitics'	-1
6325	6325	 10/15/2012	 8:44:14 AM	b'#AdityaRamadana Koch brothers encourage employees to vote Romney'	1
6326	6326	 10/15/2012	 8:49:07 AM	b'Asked to choose a word showing on what one relies - Romney'	0
6327	6327	 10/15/2012	 8:50:17 AM	b'Hes campaigning. Hes Romneys running mate. Hes gonna make tweets about Obama..'	1
6328	6328	 10/15/2012	 8:51:50 AM	b'Poll shows Romney gaining on Obama among Latinos in key swing state RT'	-1
6329	6329	 10/15/2012	 8:56:45 AM	b'Seriously though America if you let Romney win youre grounded.'	-1
6330	6330	 10/15/2012	 9:1:35 AM	b'Rosie Perez Hits Mitt Romney On Latino Remarks - Huffington Post #latinos #latism #soyrebelde'	-1
6331	6331	 10/15/2012	 9:4:24 AM	b'Mitt Romney is right on tax policy #RomneyRyan2012'	1
6332	6332	 10/15/2012	 9:4:25 AM	b'Religious Ohioans warm to Romney'	1
6333	6333	 10/15/2012	 9:6:30 AM	b'Town Hall Debate Style Presents a Challenge for Rude'	0
6334	6334	 10/15/2012	 9:8:29 AM	b'Monday morning headline Romney camp doesnt want in Youngstown Vindicator: Romney wrong on Libya'	-1
6335	6335	 10/15/2012	 9:13:48 AM	b'Here is Mitt Romneys vision for jobs in America'	0
6336	6336	 10/15/2012	 9:15:17 AM	b'Daily Kos: Stephen Colbert destroys Romneys tax plan with one simple question via #p2 #Romney'	-1
6337	6337	 10/15/2012	 9:18:54 AM	b'Vote Romney/Ryan November 6th!'	1
6338	6338	 10/15/2012	 9:20:51 AM	b'Prez Romney rocks the lib boat big time #nobama'	1
6339	6339	 10/15/2012	 9:27:30 AM	b'Bain Never Left Romney #sensata'	0
6340	6340	 10/15/2012	 9:30:05 AM	b'#Romney get Mob Endorsement as Baddest No. 1 Gangsta! WATCH'	-1
6341	6341	 10/15/2012	 9:30:12 AM	b'If you havent registered to vote please do unless you voting for Romney then unregister if thats even possible lol'	-1
6342	6342	 10/15/2012	 9:33:36 AM	b'Candy Crowley Draws Complaints From Obama And Romney Campaigns Before Debate - George W. Bush'	1
6343	6343	 10/15/2012	 9:35:45 AM	b'Romney Debate Lie Refuted - #Romney will not create 12 million jobs the economy will.   The man is an empty suit.'	-1
6344	6344	 10/15/2012	 9:35:46 AM	b'Great..Lindsay Lohan supports Romney. Thats not a good sign.'	-1
6345	6345	 10/15/2012	 9:38:51 AM	b'Rosie Perez mocks Mitt Romney on Latino remarks'	-1
6346	6346	 10/15/2012	 9:39:13 AM	b'Dr. Bickers electoral model shows Romney handily winning the 2012 election; his model has never been wrong.'	1
6347	6347	 10/15/2012	 9:40:35 AM	b'Democrat OR Republican'	0
6348	6348	 10/15/2012	 9:40:39 AM	b'Poll: gaining ground on among #Florida Hispanics'	0
6349	6349	 10/15/2012	 9:41:57 AM	b'All tied up ahead of second Obama-Romney showdown: Hempstead'	1
6350	6350	 10/15/2012	 9:46:42 AM	b'#Romney Only care for the rich and not us middle class..'	-1
6351	6351	 10/15/2012	 9:50:02 AM	b'Mitt Romney is a douche bag'	-1
6352	6352	 10/15/2012	 9:50:05 AM	b'Latest HHR Post: Romney Takes Leads Nationally and in VA'	1
6353	6353	 10/15/2012	 9:54:41 AM	b'Top Romney donors descend on New York'	0
6354	6354	 10/15/2012	 9:54:45 AM	b'Isnt it time we put a stop to Romneys greed? #Sensata was making a profit in Freeport'	-1
6355	6355	 10/15/2012	 9:55:25 AM	b'I dont see Romney going to schools and trying to help the college student out. Hes been in Ohio how many times?!!'	-1
6356	6356	 10/15/2012	 9:56:54 AM	b'If Mitt Romney gets in Im out of here.'	-1
6357	6357	 10/15/2012	 10:1:10 AM	b'Go Romney 2012'	1
6358	6358	 10/15/2012	 10:4:10 AM	b'I am a Democrat in California and already voted for Mitt Romney and Paul Ryan.'	1
6359	6359	 10/15/2012	 10:4:29 AM	b'was a doubter now am a believer.i think #romney is a good man  rtMitt Romney In Pictures (30 Pictures) via @sharethis'	1
6360	6360	 10/15/2012	 10:5:39 AM	b'Romney the product'	0
6361	6361	 10/15/2012	 10:5:47 AM	b'if Romney wins im moving to africa'	-1
6362	6362	 10/15/2012	 10:5:48 AM	b'Romney has the facts on his side and will crush Obama again in the debate #RomneyRyan2012'	-1
6363	6363	 10/15/2012	 10:7:07 AM	b'U S Elections 2012: probable pitfalls for Mitt Romney - -  #mittromney #PaulRyan'	-1
6364	6364	 10/15/2012	 10:8:18 AM	b'Lol at people that still think Obama and Romney actually have major differences'	-1
6365	6365	 10/15/2012	 10:23:17 AM	b'Even the white people saying Mitt Romney is no the answer for this country'	-1
6366	6366	 10/15/2012	 10:23:24 AM	b'Cato crushes Romney on R&D policies for coal'	-1
6367	6367	 10/15/2012	 10:24:46 AM	b'Krugman: The Romney-Ryan position on health care is that many millions of Americans must be denied health insurance'	-1
6368	6368	 10/15/2012	 10:27:18 AM	b'Romney raised taxes on the middle class'	-1
6369	6369	 10/15/2012	 10:28:37 AM	b'Obama ahead of Romney among early voters via @allvoices'	-1
6370	6370	 10/15/2012	 10:31:25 AM	b'Obama cheats taxpayers but Romney Pays his bills   Obama still has bills from 08'	0
6371	6371	 10/15/2012	 10:34:17 AM	b'Mitt Romney is a Kind'	0
6372	6372	 10/15/2012	 10:39:55 AM	b'Theres a guy walking around with cardboard cutouts of Obama & Romney encouraging everyone to vote. MERICA.'	0
6373	6373	 10/15/2012	 10:41:40 AM	b'breakdown: Obama/Romney agree on: economy'	0
6374	6374	 10/15/2012	 10:42:36 AM	b'This has to be a joke... Romney wants to ban tampons....'	-1
6375	6375	 10/15/2012	 10:48:39 AM	b'Mitt Romney Laughing Uncontrollably: via @youtube'	0
6376	6376	 10/15/2012	 10:50:52 AM	b'So like whats the deal with this Romney guy?'	0
6377	6377	 10/15/2012	 10:50:54 AM	b'Interesting.. Embassy problems in the middle-east are Romneys fault when he isnt even in office...its Obamas duty to protect and defend'	0
6378	6378	 10/15/2012	 10:50:58 AM	b'Obama or Romney: Whose Website Is Faster?: Mitt Romneys website loads more than two seconds faster on average...'	-1
6379	6379	 10/15/2012	 10:52:41 AM	b'PolitiFact | Barack Obama says economists studies dont back up Mitt Romneys tax promises via @politifact'	-1
6380	6380	 10/15/2012	 10:55:24 AM	b'Steve Forbes predicts a Mitt Romney victory - read/listen to his interview #election2012'	1
6381	6381	 10/15/2012	 10:55:39 AM	b'On eve on second debate'	0
6382	6382	 10/15/2012	 10:58:10 AM	b'Dont vote for Romney'	-1
6383	6383	 10/15/2012	 11:1:02 AM	b'With Romney and Obama in dead heat'	0
6384	6384	 10/15/2012	 11:7:05 AM	b'I dont understand why ANYONE would vote for Romney'	-1
6385	6385	 10/15/2012	 11:8:25 AM	b'Romney camp never should have let Town Hall Debate be among northeastern liberals in Hempstead NY home to University profs'	0
6386	6386	 10/15/2012	 11:8:30 AM	b'Fact Check: Romney Told 27 Myths in 38 Minutes During the Debate | Alternet'	-1
6387	6387	 10/15/2012	 11:9:12 AM	b'I just wrote a blog post that just says Romneys tax plan will not work'	-1
6388	6388	 10/15/2012	 11:12:13 AM	b'What impresses me even more than Governor Romneys successful career are his values and strong moral convictions. ~ Rev. Billy Graham'	1
6389	6389	 10/15/2012	 11:13:21 AM	b'Carolina was at a Mitt Romney rally!!!!!!!!!'	0
6390	6390	 10/15/2012	 11:13:30 AM	b'Everyday Americans reflect on Romneys attempt to hide his real positions:'	-1
6391	6391	 10/15/2012	 11:13:31 AM	b'No friend what happened was Romney denied'	-1
6392	6392	 10/15/2012	 11:14:31 AM	b'After Romney ships your job to China (because dressage horses arent cheap) hes going to make sure you have no healthcare too! #sensata #p2'	-1
6393	6393	 10/15/2012	 11:17:06 AM	b'I feel sick everyone at my school is going for Romney'	-1
6394	6394	 10/15/2012	 11:17:57 AM	b'why are the Romney men ducking the milatary service?'	-1
6395	6395	 10/15/2012	 11:18:52 AM	b'BIAS ALERT: Letterman Calls Romney a Felon'	-1
6396	6396	 10/15/2012	 11:18:55 AM	b'#TruthTeam - The Real Mitt Romney: via #Harlem #Politics @HarlemTrends'	0
6397	6397	 10/15/2012	 11:20:24 AM	b'There was a man named Romney'	0
6398	6398	 10/15/2012	 11:23:04 AM	b'My f0st column - Its time for Romney to get serious about the fate of our troops via @wordpressdotcom'	0
6399	6399	 10/15/2012	 11:28:02 AM	b'Fox is claiming Romney is slightly ahead of President Obama. Wheres my absentee ballot?! I need to vote.'	-1
6400	6400	 10/15/2012	 11:29:05 AM	b'I want to hear something loud and definite from Romney. I dont want to hear anything from Obama.'	1
6401	6401	 10/15/2012	 11:29:07 AM	b'READ: The 6 studies Paul Ryan cited prove Romneys tax plan is impossible #p2 #gop #tcot'	-1
6402	6402	 10/15/2012	 11:30:41 AM	b'Obama given edge over Romney for fixing family finances #news'	1
6403	6403	 10/15/2012	 11:33:00 AM	b'Mitt Romney. The Most Vile Lie of All. Update: Paul Krugman Expands The Theme Today via @sharethis'	-1
6404	6404	 10/15/2012	 11:34:09 AM	b'Mitt Romney profits as Bain sends American jobs to China #sensata'	-1
6405	6405	 10/15/2012	 11:39:25 AM	b'Romney is being aggressive and interrupting people-what a leader! Biden is being aggressive and interrupting people-what a jerk!'	-1
6406	6406	 10/15/2012	 11:40:57 AM	b'Best line of the morning Obama is offering the poor a little bit of something when Romney is offering Nothing...Nothing at all.'	1
6407	6407	 10/15/2012	 11:41:07 AM	b'Tough race now: Mitt Romney is gaining ground over President Obama by showing assertiveness over taxes'	0
6408	6408	 10/15/2012	 11:41:09 AM	b'Good to see both Obama and Romney coming together to fight a common enemy: journalism.'	-1
6409	6409	 10/15/2012	 11:51:31 AM	b'Bus driver says unthinkable to Romney fan'	0
6410	6410	 10/15/2012	 11:52:56 AM	b'Mitt Romney: Magic Man'	1
6411	6411	 10/15/2012	 11:59:21 AM	b'SEIU MT So is Obama. And a bunch of other pension funds. RT Romney is profiting from #Sensata right now'	-1
6412	6412	 10/15/2012	 12:9:12 PM	b'Politics Now... President Obama crams... Mitt Romney claims momentum... Mitt Romney hammered his poll ratings.'	1
6413	6413	 10/15/2012	 12:18:42 PM	b'THIS IS TOP PRIORITY ACCORDING TO THIS VOTER! VOTE ROMNEY!'	1
6414	6414	 10/15/2012	 12:23:46 PM	b'47% of me is devoted to Obama as President. That leaves 53% to vote for Romney. Romney wins.'	0
6415	6415	 10/15/2012	 12:26:01 PM	b'America Doesnt Need an Outsourcing Pioneer Like Mitt Romney in the Oval Office: Pioneer Red Flag!!!!! via @youtube'	-1
6416	6416	 10/15/2012	 12:30:29 PM	b'Town hall awaits Obama and Romney'	-1
6417	6417	 10/15/2012	 12:30:30 PM	b'His solution??  You guessed it.. Vote for Romney!!'	1
6418	6418	 10/15/2012	 12:31:25 PM	b'Romney &ryan are chameleons who will say anything to anyone to win. Flip flippers dont win elections'	-1
6419	6419	 10/15/2012	 12:36:16 PM	b'Romney can win the presidency w/out Ohio. HAHAHAHAHAHA'	1
6420	6420	 10/15/2012	 12:37:27 PM	b'Remember how Romney hit Obama over Fisker subsidy last debate? New review says car might not be good enough to buy'	0
6421	6421	 10/15/2012	 12:41:52 PM	b'I Kinda Liked Mitt Romney'	1
6422	6422	 10/15/2012	 12:50:11 PM	b'Every vote towards mitt Romney'	1
6423	6423	 10/15/2012	 12:50:17 PM	b'More than 500 economists'	0
6424	6424	 10/15/2012	 12:53:08 PM	b'If Ohio goes Romney Im going to shoot this guy.....'	-1
6425	6425	 10/15/2012	 12:54:28 PM	b'arguing with someone whos ignorant is like being Romney and running for president. It doesnt work out in your favor.'	-1
6426	6426	 10/15/2012	 12:57:53 PM	b'I love the idea that Obama has to come out swinging next debate. I even love that possibility that hell connect with Romneys jaw. #dems'	-1
6427	6427	 10/15/2012	 1:4:23 PM	b'this boy in my class keeps talking abut how Mitt Romney sucks'	-1
6428	6428	 10/15/2012	 1:4:32 PM	b'#DebatePredictions Moderator will press Romney about prolife views while not pressing Obama about his votes to let infants born alive die.'	0
6429	6429	 10/15/2012	 1:7:05 PM	b'Inflation is a growing problem in the United States. Romney and President Obama share conflicting views on how to solve this problem. #W4MM'	-1
6430	6430	 10/15/2012	 1:10:35 PM	b'Pressure on Obama for next debate: Barack Obama and Mitt Romney prepare intensely for Tuesdays debate'	1
6431	6431	 10/15/2012	 1:20:47 PM	b'Any woman that votes for Romney is an idiot'	-1
6432	6432	 10/15/2012	 1:21:54 PM	b'If Romney is so great 4 the US why is he losing Massachusetts'	-1
6433	6433	 10/15/2012	 1:22:03 PM	b'When Piers Morgan is saying that Romney might not be a bad thing for our economy'	1
6434	6434	 10/15/2012	 1:34:20 PM	b'Even Fox Is Calling Out Romney for Dishonesty:'	-1
6435	6435	 10/15/2012	 1:44:13 PM	b'its all mind games. Romney will win it for sure. Hes been ready for a very long time.'	1
6436	6436	 10/15/2012	 1:46:53 PM	b'I cant comprehend women who support Mitt Romney. Guess you dont like having rights'	-1
6437	6437	 10/15/2012	 1:48:02 PM	b'Is Mitt Romney the President?'	0
6438	6438	 10/15/2012	 2:5:04 PM	b'Nice! Romney has raised 170k this month'	0
6439	6439	 10/15/2012	 2:6:51 PM	b'Romney u are not gonna win'	-1
6440	6440	 10/15/2012	 2:18:23 PM	b'RT THIS VIDEO: Romney Lying About Getting Millions of Federal Dollars'	-1
6441	6441	 10/15/2012	 2:29:13 PM	b'Romney claims to have God on his side'	0
6442	6442	 10/15/2012	 2:34:16 PM	b'10 words that will cost Romney the election'	-1
6443	6443	 10/15/2012	 2:45:51 PM	b'I want to see Romney with a bloodied nose and a broken ego!Kapow!!!!Just how I feel!'	-1
6444	6444	 10/15/2012	 2:47:50 PM	b'Did you know that Romney is listed on two national animal cruelty registries for tying a dog in a cage to the roof of his car? Some hero..'	-1
6445	6445	 10/15/2012	 3:6:35 PM	b'Obama & Romney sucks...'	1
6446	6446	 10/15/2012	 3:12:54 PM	b'Mitt Romney seems like such a douche'	-1
6447	6447	 10/15/2012	 3:19:36 PM	b'Im calling it.. Romney wins. #WhoCares'	-1
6448	6448	 10/15/2012	 3:36:01 PM	b'Poll: Independent voters increasingly give Romney the edge on debates | Planet Washington blog via @sharethis'	1
6449	6449	 10/15/2012	 3:42:20 PM	b'Our just-released Swing State Poll finds women pushing Romney into the lead.'	1
6450	6450	 10/15/2012	 3:53:35 PM	b'RT Romney has proven he is not to be trusted. Not fit to be president. Period.'	-1
6451	6451	 10/15/2012	 3:53:42 PM	b'Romneys tellin Lies'	-1
6452	6452	 10/15/2012	 3:58:42 PM	b'#SNN| Five daily tracking polls show Romney leading in two'	1
6453	6453	 10/15/2012	 3:59:44 PM	b'For all those who claim Romney doesnt have a tax plan...perhaps u should shut up and listen.'	1
6454	6454	 10/15/2012	 4:1:51 PM	b'Obama keeps small lead on Romney'	1
6455	6455	 10/15/2012	 4:1:51 PM	b'My little brother just came into the house screaming Lets go Mitt Romney lets go woo woo! #taughthimwell #RomneyRyan2012'	1
6456	6456	 10/15/2012	 4:6:48 PM	b'Mitt Romney is an idiot :)))'	-1
6457	6457	 10/15/2012	 4:7:27 PM	b'The women on the view would have done everything possible to bring Mitt Romney down if he went on the show. He knows how the media works.'	-1
6458	6458	 10/15/2012	 4:16:06 PM	b'I love Mitt Romneys campaign slogan Believe In America. I REALLY do believe in America....But I dont believe in Mitt Romney.'	-1
6459	6459	 10/15/2012	 4:20:35 PM	b'Romneys Stake in Chinese Stocks includes ones that stole US trade secrets #Sensata'	-1
6460	6460	 10/15/2012	 4:20:42 PM	b'Daily Kos: Stephen Colbert destroys Romneys tax plan with one simple question'	-1
6461	6461	 10/15/2012	 4:21:30 PM	b'I cant take mitt Romney serious'	-1
6462	6462	 10/15/2012	 4:34:12 PM	b'I hate Mitt Romney.'	-1
6463	6463	 10/15/2012	 4:44:28 PM	b'Romney Is Attacked by His Fathers Longtime Aide'	-1
6464	6464	 10/15/2012	 4:47:58 PM	b'Romney insults us all'	-1
6465	6465	 10/15/2012	 4:48:51 PM	b'Every time I see Romney'	0
6466	6466	 10/15/2012	 5:0:11 PM	b'Omg I am so insp0ed by this Romney ad'	-1
6467	6467	 10/15/2012	 5:8:15 PM	b'Pundits were saying very few undecideds left'	0
6468	6468	 10/15/2012	 5:8:21 PM	b'To Romney supporters: Seriously?'	-1
6469	6469	 10/15/2012	 5:9:24 PM	b'Romney is a flip-floper'	-1
6470	6470	 10/15/2012	 5:10:30 PM	b'You could call the whole Romney campaign a strategy of deceit'	-1
6471	6471	 10/15/2012	 5:19:29 PM	b'Going through and blocking everyone on Facebook who likes Romney. Go on'	-1
6472	6472	 10/15/2012	 5:21:45 PM	b'Wait theres actually people who are voting for Mitt Romney?'	-1
6473	6473	 10/15/2012	 5:38:13 PM	b'Mitt Romney is a rich idiot'	-1
6474	6474	 10/15/2012	 5:46:59 PM	b'The more I hear about Mitt Romney.. The more I unlike him.'	-1
6475	6475	 10/15/2012	 6:1:56 PM	b'Lefties threaten to riot if Romney elected'	-1
6476	6476	 10/15/2012	 6:4:25 PM	b'I am a republican votin for Mitt Romney'	1
6477	6477	 10/15/2012	 6:5:30 PM	b'Romneys home state doesnt want him so why should the rest of America?'	-1
6478	6478	 10/15/2012	 6:16:04 PM	b'I dont respect Mitt Romney as a businessman nor as an American. Hes a sham and a Koch'	-1
6479	6479	 10/15/2012	 6:23:17 PM	b'Im starting to think that people who vote Romney or Obama have serious character flaws and/or a lack of intelligence. Vote @GovGaryJohnson'	-1
6480	6480	 10/15/2012	 6:28:46 PM	b'People Only Like Obama thats the motto Romney P.O.L.O !'	1
6481	6481	 10/15/2012	 6:33:00 PM	b'Ryan is as fake as Romney'	-1
6482	6482	 10/15/2012	 6:39:58 PM	b'Anderson please ask Mitt Romney why he is outsourcing jobs to China from Freeport Illinois then telling americans he will save jobs??'	-1
6483	6483	 10/15/2012	 6:39:59 PM	b'Gallup shows Romney pulling ahead in swing states'	1
6484	6484	 10/15/2012	 6:46:45 PM	b'Romney needs to be thrown in a volcano.'	-1
6485	6485	 10/15/2012	 6:50:58 PM	b'Mitt Romney has the skills'	1
6486	6486	 10/15/2012	 6:55:17 PM	b'I have yet to meet one Romney supporter that can explain why they support Romney.'	-1
6487	6487	 10/15/2012	 6:57:36 PM	b'Romney commercial just came on .'	0
6488	6488	 10/15/2012	 7:2:47 PM	b'If Romney take away food stamps I m going to rob stores everyday and i swear the world comin to a end !'	-1
6489	6489	 10/15/2012	 7:7:44 PM	b'I wonder if Romney gets elected what the college drop out rate is going to be.'	-1
6490	6490	 10/15/2012	 7:7:46 PM	b'Romney is beating Obama in Georgia'	1
6491	6491	 10/15/2012	 7:13:46 PM	b'Wait wait.. Romneys f0st name is Willard?! How did I not know this?!'	0
6492	6492	 10/15/2012	 7:14:24 PM	b'How many of yall knew Romney was from Detroit!!!????'	0
6493	6493	 10/15/2012	 7:17:06 PM	b'Obama has more twitter followers than Mitt Romney'	-1
6494	6494	 10/15/2012	 7:45:34 PM	b'Mitt Romney is actually a dick though :o'	-1
6495	6495	 10/15/2012	 7:52:35 PM	b'Mitt Romney will win the Connecticut primary'	1
6496	6496	 10/15/2012	 8:11:18 PM	b'Even Fox News turns against Romneys Tax Math Issue....Doesnt workRomney must explain it so we all understand how he gets 2 x2 =3.no way'	-1
6497	6497	 10/15/2012	 8:15:36 PM	b'#Romney for president!!'	1
6498	6498	 10/15/2012	 8:21:29 PM	b'Why is Mitt Romney on my Facebook timeline?'	0
6499	6499	 10/15/2012	 8:25:32 PM	b'Whats behind Romneys rise in polls?'	0
6500	6500	 10/15/2012	 8:25:33 PM	b'Whats behind Romneys rise in polls?: Maybe Mitt Romneys campaign team isnt so bad after all.'	1
6501	6501	 10/15/2012	 8:33:02 PM	b'Romney insults us all'	-1
6502	6502	 10/15/2012	 8:33:04 PM	b'Any one think itll be good for me to be mitt  Romney for Halloween ???'	-1
6503	6503	 10/15/2012	 8:34:00 PM	b'Here are 5 big reasons to support Romney/Ryan'	1
6504	6504	 10/15/2012	 8:41:36 PM	b'Its only the truth. Mitt Romney is the definition of a whole heartily great man. #romneyryan2012 #republica'	1
6505	6505	 10/15/2012	 8:41:38 PM	b'I pray Christians all over America remember to pray for the success of the Romney team'	1
6506	6506	 10/15/2012	 8:42:56 PM	b'I wish Mitt Romney would stop emailing. 1) I didnt give you my address'	-1
6507	6507	 10/15/2012	 8:46:25 PM	b'Crowd sizes swell at Romney-Ryan rally in Ohio Take that O.'	1
6508	6508	 10/15/2012	 8:49:40 PM	b'Obama holds slim lead over Romney before next debate - Reuters'	0
6509	6509	 10/15/2012	 8:51:47 PM	b'I Kinda Liked Mitt Romney'	1
6510	6510	 10/15/2012	 9:0:46 PM	b'Presidential Debate tomorrow. I wanna see Romney hammer Obama about that US soldier he sent a hit on without due process. Look it up.'	1
6511	6511	 10/15/2012	 9:1:50 PM	b'5 Disturbing Stories About Mitt Romney That Expose His Private Worldview via @Onswipe'	-1
6512	6512	 10/15/2012	 9:3:25 PM	b'Say a prayer tonight for Romney in debate #2 tomorrow night!'	1
6513	6513	 10/15/2012	 9:5:27 PM	b'We havent found a single Liberal who can prove the0 accusations against Mitt Romney - Its hard to fault an honest and GOOD Man. #VoteSmart'	1
6514	6514	 10/15/2012	 9:9:22 PM	b'Is Mitt Romney Mentally Ill? via @zite'	-1
6515	6515	 10/15/2012	 9:10:28 PM	b'Mitt Romney Campaign Busted Buying Hundreds of Thousands of Facebook LIKES and Twitter Followers via @wordpressdotcom'	-1
6516	6516	 10/15/2012	 9:18:49 PM	b'Romney or Obama? Ones a brilliant. hardworking'	0
6517	6517	 10/15/2012	 9:19:25 PM	b'I had a dream that Romney won president..'	1
6518	6518	 10/15/2012	 9:20:06 PM	b'#Romney for president!!!!!!'	1
6519	6519	 10/15/2012	 9:20:55 PM	b'I get a cal from a guy who says hes calling on behalf mitt Romney and I said no thank you and hung up'	-1
6520	6520	 10/15/2012	 9:21:36 PM	b'Romney will be the same'	0
6521	6521	 10/15/2012	 9:23:28 PM	b'Mitt Romney was once arrested for using large blocks of ice to slide down the slopes of a golf course. #RichWhitePersonThing'	-1
6522	6522	 10/15/2012	 9:30:42 PM	b'Romney SUCKS!!!!!'	-1
6523	6523	 10/15/2012	 9:40:40 PM	b'Cant wait for the debate tomorrow night. #Obama #Romney #Skywalker'	-1
6524	6524	 10/15/2012	 9:41:55 PM	b'Oh well all be paying the price if Romney loses.'	1
6525	6525	 10/15/2012	 9:44:30 PM	b'I was talking about Romney plan'	0
6526	6526	 10/15/2012	 9:45:37 PM	b'Also Mitt Romney wants to increase the military budget so much that the deficit will sky rocket.'	-1
6527	6527	 10/15/2012	 9:54:17 PM	b'Barack Obama vs Mitt Romney.'	0
6528	6528	 10/15/2012	 9:56:30 PM	b'which guy in ur view will serve indo-us relations better - Obama or Romney??'	-1
6529	6529	 10/15/2012	 10:0:31 PM	b'Obama or Romney? Who cares!'	1
6530	6530	 10/15/2012	 10:6:14 PM	b'Child home for fall break & listening to the news with me.  She didnt realize Romney made a joke about b0th certificate. Yes Mitt sucks!'	-1
6531	6531	 10/15/2012	 10:7:20 PM	b'I side 75% with Mitt Romney... #iSideWith'	1
6532	6532	 10/15/2012	 10:9:47 PM	b'Wow; sounds like Romney supporters wont take personal responsibility'	-1
6533	6533	 10/15/2012	 10:16:04 PM	b'Presidential Debate tomorrow . This time Romney needs to shutup'	-1
6534	6534	 10/15/2012	 10:17:00 PM	b'Mr. Romney has no idea what life (and death) are like for those less fortunate than himself.'	-1
6535	6535	 10/15/2012	 10:17:08 PM	b'The debate agreement between Obama and Romney shows neither of them is interested in having .... you know ... a debate.'	-1
6536	6536	 10/15/2012	 10:23:32 PM	b'Mitt Romney Style #youtubeit'	0
6537	6537	 10/15/2012	 10:24:35 PM	b'Matt Taibbi: The Romney-Ryan tax plan should be laughed at #Truth #Freedom'	-1
6538	6538	 10/15/2012	 10:31:50 PM	b'Poll: Obama keeps small lead on Romney'	1
6539	6539	 10/15/2012	 10:37:06 PM	b'I bet Mitt Romney is one of the men who just wants to watch the world burn.'	-1
6540	6540	 10/15/2012	 10:41:21 PM	b'Romney has offered to transfigure himself into any shape des0ed by an audience in order to achieve power'	1
6541	6541	 10/15/2012	 10:50:48 PM	b'Katrina vanden Heuvel: How Romney insults us all - The Washington Post: via @AddThis'	-1
6542	6542	 10/15/2012	 10:52:19 PM	b'#Romney shouldnt have problems with #Halloween'	0
6543	6543	 10/15/2012	 10:55:41 PM	b'Romney to pull out of Pennsylvania and American middle class at the next debate!'	0
6544	6544	 10/15/2012	 11:1:56 PM	b'My political party at the moment is I dont want Mitt Romney to be president.'	-1
6545	6545	 10/15/2012	 11:2:07 PM	b'Obama loses lead in battleground states as WOMEN flock to Romney'	1
6546	6546	 10/15/2012	 11:7:01 PM	b'Nobody with Ramen Noodles in they cabinet is voting for Mitt Romney ... #Truu'	-1
6547	6547	 10/15/2012	 11:7:02 PM	b'Still dont kno who I m votin for...im guessin Romney'	1
6548	6548	 10/15/2012	 11:10:32 PM	b'Id be pretty annoyed if my taxes were paying to broadcast Mitt Romneys lies.'	-1
6549	6549	 10/15/2012	 11:13:33 PM	b'RIGHT SPEAK: PPP Polling: Romney takes the lead in FLORIDA'	1
6550	6550	 10/15/2012	 11:15:10 PM	b'I always throw up a little when I see Mitt Romney on the Yahoo homepage. #oops #sorryboutit'	-1
6551	6551	 10/15/2012	 11:19:18 PM	b'Romney closing gender gap'	1
6552	6552	 10/15/2012	 11:29:28 PM	b'Please keep praying for the future of this country'	0
6553	6553	 10/15/2012	 11:30:52 PM	b'is a conf0med supporter of Romney! It is probably due to his association with Donald Trump!'	1
6554	6554	 10/15/2012	 11:35:37 PM	b'Romney wins in a landslide -- Las Vegas oddsmaker doubles down on prediction | Fox News via @fxnopinion'	1
6555	6555	 10/15/2012	 11:37:32 PM	b'If you want to trust but verify...then you must be anti Romney. He is neither trustworthy nor verifiable.'	-1
6556	6556	 10/15/2012	 11:37:51 PM	b'Obama and Romney prepare for duel'	-1
6557	6557	 10/15/2012	 11:39:48 PM	b'Mitt Romney cancels The View appearance  via @msntv'	0
6558	6558	 10/15/2012	 11:41:45 PM	b'#Romneys the kind of job creator who kills jobs we already have. Maybe we should be thankful hes not a doctor #Sensata'	-1
6559	6559	 10/15/2012	 11:41:48 PM	b'Fundraising News: Romney fundraising plan comes with risks'	-1
6560	6560	 10/15/2012	 11:46:07 PM	b'Mitt Romney says that people who are voting for Barack Obama dont work & dont pay taxes. I guess that means Romney is voting for Obama.'	1
6561	6561	 10/15/2012	 11:54:39 PM	b'it is going to get really d0ty tomorrow but Romney is no stranger to d0ty politics in a board room-I think he will fight back'	1
